connector,metadata_schema_version,namespace,provider_ref,default_title,title_hash,consistency_state,is_generic,observed_row_count,term_fingerprint,prior_state,disposition_code,entity_slug,attributes_json,reviewer,review_batch,rationale,source_citation
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1283,white chocolate,8d8df47519806c666bae419d1aff314f5f87ce1bee09dcd8cc411ab49d16511c,consistent,0,1,25124c46a3da855ca1ddd844cbec054ca67ea3b959f6d200de2e2c715303c2cb,D2,D2,chocolate,"{""chocolate_class"":""white""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-129,vanilla sugar,06345b1b00ff1c9464e736d8e74cfc840823f1549aff31584dd8d8d7e94b6483,consistent,0,1,acc94bb93807452613ccd8c8c49f9733df166d7bcdbddd31c69a9deca9722d89,D1,D1,vanilla-sugar,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1290,cos lettuce,9fead677731fb8b37a3040c9078dc8261c1e2f384164bfebc1c9d80eaf733485,consistent,0,1,1fc2749f1f2d3e68c9a4440de9ced04243fd5eb8f49da744d4a30c9afd09f0f0,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1317,evaporated milk,a954b0007f04a3f02d822d32b9be8d6ddf10d4d9f4b1294a8d7e5179a2d59fbb,consistent,0,3,3ee142e6c85e2348d347871910bc2e6f3cddbb1b79aaf0667020320dbdc2db8c,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-132,mixed vegetables,699829d3aa22631559c4173028ee6bc5515beac9afd49e5844b79484f2f22113,consistent,0,4,619475c0997ef07bb67c410fc8e681088faea6e1461aceda513941a423757bc2,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1322,rapeseed oil,ecde83df8f1b6348003b017a5cbfa7a21207ab4c549381e24303daf800f4b4f9,consistent,0,1,07c06a955c82b022046e7dd47755277f04669afa8be27506cef943faa6f95f55,D2,D2,oil,"{""variety"":""rapeseed""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1325,"flower, edible",249b1044d339d26c701a579d09835e3e880924ac6034cf8e7a952252e938ba89,consistent,0,1,a4b3cb8d40ad22a526960430a51af34af9ce2ca4686650216d838fd354948292,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1329,quinoa,f32d6dd101a3023343433dde8645c4af6a9ca5733173bfdb2f4bebf46a4230b5,consistent,0,2,968da9d1497f4e0460d03940930480ce84a5b6a2459a720319918f50418d3293,D1,D1,quinoa,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1332,bulgur wheat,68843507b03b65a4b1694bc2b802b37d21d36817762ae909cc45779fb3952651,consistent,0,1,5868703bdd5f7f96ac53547e862c416ed3b0a2dc5dabef35a6c857beba37967c,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-134,"parsley leaf, fresh",8a5e671171f7f903fb19cf95b240d003ad21a01d8bb5c980d64104562b797b3b,consistent,0,8,8f8352df1e8e4c33cfea7c06b497280f079abe3a5f1f0eb375818c2e79cfc039,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1346,millet grain,eaf30e160f89988bab0d3d7d63bc467ac98fdc7d990346d2c71d27aefa04c3f7,consistent,0,1,57f60cefa7728fe277bf165ce8d6932b0bfaf52fd0986c30c353ee6e3cc7af47,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1354,garlic powder,f6e89fa0477257e8dd9521f462faf76fbeffdf33268da17fa9185d94e5c5e26f,consistent,0,4,7a8644f90bfe47dbb170f01a176fdc9f0269f757df30da990cc605e0bed908d3,D2,D2,garlic,"{""form"":""powder""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-136,Worcestershire sauce,330958a77f98de6b476ac51c9561cc83cdcc9b47eb4e573be16bdd1e3eeac450,consistent,0,11,cbdd8ed72914146e94e7cfac84c515b54066770c1243d81fb29c0b8655e29cf2,D1,D1,worcestershire-sauce,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1365,"squid, whole, any size",61cc4226c9e2f272165a4a79aa66ea358f3cca54edaaf41f32ed8b7fd8fe7304,consistent,1,1,02fc2ba6eda16d4609be013540c28caf30ec7e970d09e53d65efd8a6a3b7845e,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1366,"oregano, fresh",3c2225abedb5638db5a81319c7cbac5c385c4d7ac56d4e4824b672309c05546b,consistent,0,1,5664ad8404f3bb06018d8529d102e7c39110ac6c43e2d415f0ff58d3fab2d897,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-137,"breadcrumbs, dried",6528aad9b083f6a62df082fe7ec552bd7ea063c41c128759d2569ba12e2f8e3b,consistent,0,9,0491bdc93f6c667b6874c874a9a6324066f6edcedbaac53f8bccf673bc33762c,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1377,"silken tofu, any type",6e97b8d7743d043b7f1429cc8482f06a63599241c04175fe706871eaec513cf8,consistent,1,1,bdce0867da9ed7ef6e520e1cab81cb0375a0f890704fce64ba9a95ae88d64562,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1394,"vanilla, ground",81e18974c8964cdf22b116c7eba7d1e6eec72a51537bddd82e0fcf176445ce50,consistent,0,1,f053425e1068063f160059b6198770e847ddce540edaa650091a14d6db2b24aa,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1395,deep-frying oil,a1176dc63678745388776f49f63e2996acd4e9d8655084410c76f327650c65d4,consistent,0,1,3c5dcf76906ecdd89cb4ebffda296e0adfba1ac9cad449e31e15ac6922abc968,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-14,cow milk,234bc7ef651b7efaf6523e296ac6778aeaea012f429e5890d1fd142eda134315,consistent,0,17,5d6440d0734ff828c4358688725701a0670146d13193582d5b8c14092e5fcd82,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1403,beef fillet steak,7d5b62047babe471cb16c2a45ef80099568697ac7ec50e450be453be93067268,consistent,0,1,176af43f88033039a386e941a08add423bb46825247a30719d7442069c9fb1f9,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1406,"bamboo shoot, canned",66fc1282330ed1c9f851cb851eb37f2ed6485bdb9171ea73d6b973ae1cd7acd9,consistent,0,2,5e0f8674ba4a85aa2c794ca0f13e9d4775840d161f5b4b00aac7f57849fbd318,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1414,Cheddar cheese,162aee2f56be01284ed76dac7bf58cf2eb783b143e0865c0cd238400a3b95868,consistent,0,6,955743e0ffc2f71840771d536d3b49a65272755da96f4b4c24e2d0e3eec4cd7d,D1,D1,cheddar,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1417,"coffee, brewed",7a69f578dbbfdfef0f718e943b7c51b0dbe12034f8f64569ae4b6d43de2cd6b7,consistent,0,1,e8349ce2d5f5feb273e49b6065b87e05c37f1208d38d64bc9ccc81d1da024776,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1431,fruit,9209526aaa61b0709dbb838e14686a26c4a03b53e8eedf34c7e5f6f606110d8c,consistent,0,1,ee799dcb2e6cc6dec4354b0e19e26111487adfd8c11e6f5c3dae1f585077e22d,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1432,garam masala,e40c11342119841a58909f283cfd6f8edaba5173947c1d5dbbaf761dd3706155,consistent,0,3,8bc5cb0ad512819d0cf00f05fa70a90f1c01b636b2d6fc0aa49f37fd1b9c9e97,D1,D1,garam-masala,[],operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1434,"green chilli, fresh",60423ee3d790071ab5217a7acc4aec367b07b37fc4808d4b44d2f0ca05802b6f,consistent,0,2,9b7d3592559f3f5356cc45549078c48e2d24c58c21d7ed5df294d945009ba116,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-144,"gin, any type",94cdaea0989753af49e16376c3e45c9b415e95cc39e4cffa972b8883b44e1e5d,consistent,1,1,723ea75e34a44289571bf54457212e6391c12844a65bef6c4fa1c5a32ed11f94,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1440,neutral oil,24b919a969bc14e079da79f981b2cff0ccbff05fa7a50296214ee517595f6b4a,consistent,0,2,a197d398a332447a6c085533a63006e4b8c99607af3f4aa0521c98893d1d2295,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1442,orange flower water,5957e8b139b5ec3281fbf615313e0cf8a3c3617e9da7a3ecbf6778e108c06230,consistent,0,2,8a573217bc380267520693324e4183d462fb3ec16f5564839e761f6b630cf627,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1444,oyster sauce,11e6be9cf9209f68a8ae1d9e4965f4d18bc6614ffef1162b80e17c03189b8aa7,consistent,0,8,6be23a227c43309ba2d855c8f5ea31d7fe3ac8e89ebae97de36f8d48fb3c29f3,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1448,"pork meat, boneless",5af95b85ebb6d51eb19bf52cbdeb1e38cdeb324bb78c5aa6478e9ef20a91b644,consistent,0,1,8f549a916081f95a1f728372034b1a5e9b2a6bf3a5e2e81d72b2ded59c35874a,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-145,milk chocolate,7073ba391f6781ee969ea9b37004effb0c0d9c9718e167f1c806e7ece89d8509,consistent,0,1,259f76d1e4ef9cfb26dce7aeeafd74df632edf9e0048a3dbabb1ad47a8606c2c,D2,D2,chocolate,"{""chocolate_class"":""milk""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1450,rice vinegar,62d74ac3c5bcc094610be12c34f0878e4267ed6b95b5c0f5ed142681b2d90db9,consistent,0,11,6e2cfcdccce64aa303b55d4a3c4b8368f13dfbf6b4d375abdce4320b83e8ce66,D2,D2,vinegar,"{""variety"":""rice""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1453,sherry vinegar,a5525d7218c32c3b33330dba2841b07662ed77487ebd58496996a5071cdc92ae,consistent,0,1,be06cd3c3d7a89a1de4afd53cdf2b505a7f016d83869f4f9eff8a893a110b3f5,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1458,"flat-leaf parsley, fresh",ba4e76215c3c02fbf2746e67f3853ec2869197eb67d65aa5ff7609990bf35033,consistent,0,14,a21dd6433c6188c462773c30cef3e99a5a47625cf7ed1d763d8b1b6c1988e57d,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-146,"salmon fillet, fresh, skin on or skinless",551b36e45ac62e2e2d6040b85d8fea0df49afec760fe0c6dffeaec7a2006ba78,consistent,0,1,120e4dc624b52ddd7a0d9482d3f708d98b940c44dd2a7ffcce1876cac1178cd5,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1461,stout beer,d8f74f6d1afcd5e937eb6f4a7de5af043169327e2dc0ceaacdc4832fcad6c47d,consistent,0,1,8736ccb8c8865c35db7f98279db06d6e6f7b337f4b1443f692cd806fa50ee036,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1462,bread flour,f9b56b01636781b5efb176a874d1d12b0d31c3f40d130a6149c84fc4a5f8f1ae,consistent,0,3,7708e3343ab129fd344a21173ede11a376dcd80341712c3bcdff4df9bdf1d973,D2,D2,flour,"{""form"":""flour"",""refinement"":""bread""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1463,sugar beet molasses,eed23e7e12765ad3690268fb75eebcf828d31481705f41ebc44282e0fb477feb,consistent,0,1,07252a8ee4c8f1243c5f7a78c0f8b4a2eca85c01c3039b08930c76e31f1cce53,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1468,"turmeric, fresh",99ba81bddd9708ca528bd93122cb0e3f8bcaba68f4fb9c289cb29dc929724650,consistent,0,4,208fffb4f5e0b949ba503c15cd23d7dc6bff09b53c70c82d7fe86f944b658f21,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-147,"shrimp, small, peeled",faf9e63e3a258ae744c905a271ca4afc027169ac2c78d9ed01970cb6456b53a4,consistent,0,1,ff33ff16d59dcb98aabe1c848c777ca10e2a401853ab6a534cb30d93a1b4c30a,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-148,brandy,270d76c78b081db72f35458cc7b0019ced8e29da7ec15a77d99533a0dcb06c1d,consistent,0,2,03b04420fb83620b4acb7b5ed7df4e459cc346e5b2b14032219a95f72744e58e,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1483,"sweetener, any kind",47e8cd2c46557f12de5b6d2efbecd64a982cb78a223af62fe3e80b8f7af7e193,consistent,1,1,ec81cef27a46c13d3f6b05a344ebe446e1e05f7f0f14cc6164c6a2e76e36997f,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-149,balsamic vinegar,81788e0eb4c27b9959aab99bfc0a68034508f5fc025ed21292f95c759bfeffea,consistent,0,2,0533f99e439aa1a8f9992d660941be52f64d8b1b40c3e66cca565de58a39ea1f,D2,D2,vinegar,"{""variety"":""balsamic""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-15,"coriander, fresh",c85ddbb040b89dad46f397c4dc8950afb31db146029083d9f66821c5c2bb9bf0,consistent,0,26,47845e72bf15fe1f66f9ee31c35aaded4eeed1463c66c3e0e7916b2df78097e8,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1502,"parsley, dried",ae1ce85153da48f7655aaaab634d68cf2f158d4a54224a6261adab8d19763825,consistent,0,1,fc45ee53c48e399cd88f37e17c7e7be95a6de49336577479194233452e809393,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-15062,"chicken leg meat, skinless, boneless",8c9fee2100237b12182f5b5c96909c6721eb076e771de90c66454bf743916d5a,consistent,0,5,bbfe16a7dddaa0a98bf79286eda76ebf0fc8ba9f069e2c3e442d61629bfae0e5,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-151,vegetable oil,af8378fd29c209e2003a26c6b646a09f2661e6a9855b74f27b0532987a9c0436,consistent,0,27,cdee65d7cbf616a47e10361e6ac5ed1f513a59741a9867ea986b5852b7c885be,D2,D2,oil,"{""variety"":""vegetable""}",operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed exact title-to-existing-identity assertion; provider reference remains owner context only,full-ontology-resolution/pilot-provider-workbook.csv
cookidoo,ingredient-topology-v1,com.vorwerk.ingredients.Ingredient-rpf,com.vorwerk.ingredients.Ingredient-rpf-1510,spice (any kind),58292c27d9ee5be4f276d3cc52d2b17f3789dc4e70d4af3d90eeaadb23299351,consistent,1,1,abd95061eda109daea137d3ae5136d85206101566072476b505ad992165495a8,D8,D8,,{},operator-corrective-review-v2,full-ontology-resolution-v2,Reviewed provider-specific unresolved term,full-ontology-resolution/pilot-provider-workbook.csv
